tracklet_id,video_id,pose_motion_energy,joint_angle_var,accel_mean,bbox_scale_var,flag_reflection,velocity_mean,limb_amplitude,flag_camera_motion,trajectory_curvature,velocity_max
1024,test,36.7,0.17089336789514303,4.278006,0.0,0,5.653588,54.88,0,8.652436914613553,18.756666
1025,test,61.78,0.14967763286262106,2.075283,0.0,0,5.4272294,54.34,0,1.5757599050580446,10.440307
1026,test,19.88,0.8970743504203124,0.8099543,0.0,0,1.9759369,39.2,0,1.1366058357951625,3.535534
1027,test,38.56,0.1709622458144657,3.8131306,0.0,0,5.7608666,54.62,0,22.6444102523697,18.756666
1028,test,58.34,0.2902041354556937,1.9262928,0.0,0,5.307747,53.5,0,1.5006407369428223,10.440307
1029,test,20.2,0.8627817968826029,0.68618584,0.0,0,1.9224186,38.7,0,1.1730887877428444,3.535534
1030,test,36.25,0.17358512012106736,3.7404258,0.0,0,5.010261,53.4,0,3.8426945618612294,18.756666
1031,test,59.66,0.4054118408716513,1.9563215,0.0,0,5.328393,53.22,0,2.018272813650242,10.75
1032,test,20.62,0.811816788849581,0.7082303,0.0,0,1.8069015,37.72,0,1.2206811758235474,3.535534
1033,test,35.03,0.2224528823623549,3.601563,0.0,0,4.8798237,52.4,0,2.1856652021924923,18.756666
1034,test,59.1,0.45400262125637814,2.4933794,0.0,0,5.1426997,53.6,0,2.0284332621879915,10.75
1035,test,21.14,0.7700821848776696,0.65547276,0.0,0,1.7041428,36.88,0,1.3165171914481333,3.535534
1036,test,35.22,0.2094710013533283,3.4989922,0.0,0,5.078993,50.94,0,1.9512150365071916,18.756666
1037,test,59.2,0.4501092646740745,2.4170575,0.0,0,4.903873,55.2,0,2.1359355270024403,10.75
1038,test,20.75,0.7319676951802073,0.63662046,0.0,0,1.7198807,35.56,0,1.6316220616891852,3.535534
1039,test,36.3,0.19833534294604238,3.421206,0.0,0,5.753118,49.38,0,1.755592038631571,18.756666
1040,test,64.2,0.44268130785662296,2.7588336,0.0,0,4.974871,57.1,0,2.2186756149287503,10.75
1041,test,21.52,0.6481703842824003,0.9386489,0.0,0,1.9865474,34.25,0,4.214102838548965,7.0
1042,test,37.88,0.1826928448245818,3.4333744,0.0,0,6.207059,48.44,0,1.4188206014158875,18.756666
1043,test,63.06,0.44488999571561927,2.6268604,0.0,0,5.0745482,58.3,0,2.1607412702391358,10.75
1044,test,21.7,0.5641823259824266,1.1517955,0.0,0,1.8882817,32.7,0,5.636731006421705,7.0
1045,test,37.25,0.1461816295445348,3.5433247,0.0,0,6.609728,48.03,0,1.2915568777100976,18.756666
1046,test,59.56,0.4455463842319961,2.619454,0.0,0,5.3384986,58.66,0,1.9252508117587126,10.75
1047,test,21.9,0.49095197138323093,1.2130319,0.0,0,1.9828725,31.58,0,4.001472761514294,7.0
1048,test,38.94,0.10268892929944198,3.8715584,0.0,0,7.4759126,48.4,0,1.2188987708140249,18.756666
1049,test,59.22,0.4509663094406713,2.9919527,0.0,0,5.164947,58.84,0,1.877197490271322,10.75
1050,test,21.77,0.4457017235554997,1.2324604,0.0,0,2.1676726,30.9,0,2.8938050533077093,7.0
1051,test,40.66,0.09582420345874955,4.062796,0.0,0,8.092582,49.44,0,1.1959336326113348,18.756666
1052,test,64.25,0.4512952029337647,2.967603,0.0,0,5.045118,58.7,0,1.7891625939215436,10.75
1053,test,22.1,0.4728994921996271,1.4304607,0.0,0,2.2010057,31.88,0,3.0653737323181547,7.0
1054,test,42.1,0.09749370511107562,4.4893146,0.0,0,8.281928,51.3,0,1.1968869032552722,18.756666
1055,test,65.2,0.4513605018022926,3.1641247,0.0,0,5.2343545,58.12,0,2.0214953384367025,10.75
1056,test,22.03,0.39783432642982003,1.3546354,0.0,0,2.2010057,33.3,0,3.6911985999490695,7.0
1057,test,42.34,0.09768896341674194,4.5098667,0.0,0,8.374548,51.8,0,1.1930377722124799,18.756666
1058,test,65.2,0.43998161473830955,2.8924966,0.0,0,5.307059,57.0,0,2.1807783311320987,10.75
1059,test,21.69,0.2268663073193783,1.3991429,0.0,0,2.2010057,35.16,0,2.6100716528705283,7.0
1060,test,43.3,0.0966034566623496,4.7426667,0.0,0,8.188209,53.44,0,1.1979181870610658,18.756666
1061,test,69.3,0.4232997124573195,2.891241,0.0,0,4.8693004,55.4,0,2.5409849083324167,10.75
1062,test,22.27,0.1365323849405286,1.33351,0.0,0,2.171776,36.34,0,1.9047736521288123,7.0
1063,test,43.38,0.0993336910776614,3.8373387,0.0,0,8.023108,54.03,0,1.206239856127274,18.756666
1064,test,69.25,0.39174821333775633,2.9132457,0.0,0,4.610769,53.38,0,2.804149788018199,10.75
1065,test,22.72,0.09184558729791437,1.3593942,0.0,0,2.1409023,37.2,0,1.6235321664417226,7.0
1066,test,40.6,0.1091316653264881,3.1613853,0.0,0,6.9217343,54.1,0,1.0858744927369637,15.008331
1067,test,69.25,0.37843116909007185,2.9364417,0.0,0,4.174042,50.84,0,3.571923356703803,10.75
1068,test,23.5,0.08635070249293944,1.3866776,0.0,0,2.1742356,37.53,0,1.5391276948502481,7.0
1069,test,38.3,0.11551452836330381,3.024546,0.0,0,6.4643993,54.5,0,1.0566499383216648,15.008331
1070,test,58.84,0.3510787531596842,2.9468706,0.0,0,3.7365618,49.12,0,4.962515540414222,10.75
1071,test,24.78,0.08701849177502533,1.3928052,0.0,0,2.2018502,37.6,0,1.6311243550535894,7.0
1072,test,35.62,0.10609518757631636,2.9328477,0.0,0,6.3454804,54.2,0,1.174730894105167,15.008331
1073,test,56.94,0.28359398932757446,2.6182408,0.0,0,3.401152,48.78,0,8.444438511711837,10.75
1074,test,24.42,0.09702272732162193,1.3650507,0.0,0,2.2018502,37.28,0,1.6311243550535894,7.0
1075,test,33.84,0.10167655204598636,2.6971319,0.0,0,6.5588727,54.56,0,1.347681967713642,15.008331
1076,test,55.94,0.1986132423495162,2.0628476,0.0,0,2.7178185,50.16,0,2.5563941820002114,8.631338
1077,test,24.62,0.07500681728480726,1.3730106,0.0,0,2.1759458,36.9,0,1.625369640158062,7.0
1078,test,31.72,0.1018335207222485,2.8131604,0.0,0,6.320441,55.22,0,1.4929711948685538,15.008331
1079,test,55.53,0.11460047224816311,2.1122892,0.0,0,2.6771123,51.47,0,1.9923295406870256,8.631338
1080,test,24.0,0.08406382189067907,1.3979906,0.0,0,2.2426126,37.25,0,1.848279163208243,7.0
1081,test,32.16,0.08867575545058654,2.6181674,0.0,0,6.02831,55.8,0,1.5863972611196067,15.008331
1082,test,53.9,0.09301909486664815,1.731892,0.0,0,2.8107867,51.66,0,1.8623968093766792,8.631338
1083,test,24.0,0.07964764270138434,1.093424,0.0,0,2.2935414,37.88,0,2.6062222803544293,7.0
1084,test,31.77,0.11337097345711411,2.5267322,0.0,0,5.3541846,55.1,0,1.7079126948977403,15.008331
1085,test,51.06,0.11808010730769239,1.6866033,0.0,0,2.4239259,52.34,0,2.2548823490819303,7.017834
1086,test,24.05,0.050070302821867335,0.82619375,0.0,0,1.9470599,38.7,0,3.9561456860115882,4.2720017
1087,test,30.25,0.14005962068647496,2.562672,0.0,0,4.753518,54.62,0,2.298893619189664,15.008331
1088,test,52.66,0.12553741410883956,1.6250894,0.0,0,2.1355755,52.28,0,4.00420389769839,6.0207973
1089,test,24.55,0.049338246730514325,0.77764595,0.0,0,1.9470598,38.53,0,3.622545272065519,4.2720017
1090,test,29.98,0.19455331142345733,2.2773015,0.0,0,4.452642,53.7,0,4.0312324587803605,15.008331
1091,test,52.72,0.12978838843194077,1.2878209,0.0,0,1.86436,52.12,0,7.328295089773393,4.854122
1092,test,24.94,0.04409868840094388,0.73302704,0.0,0,1.8413407,38.66,0,3.6266976710679657,4.2720017
1093,test,28.05,0.19718798327391074,2.2141454,0.0,0,3.6548452,51.8,0,18.80401784016547,12.165525
1094,test,51.97,0.1339160634256176,1.2911962,0.0,0,1.9168448,51.88,0,5.527059889405784,4.854122
1095,test,23.58,0.04590493327352076,0.5204684,0.0,0,1.6310762,38.5,0,2.1625218568087337,3.0
1096,test,28.1,0.19922232809762744,1.8101957,0.0,0,2.9852312,49.72,0,2.7717174975678978,5.700877
1097,test,46.88,0.12308183964865017,1.0406368,0.0,0,1.9168448,52.0,0,4.2713893941907015,4.854122
1098,test,23.31,0.04532473248401311,0.52889943,0.0,0,1.6310762,38.22,0,2.1625218568087337,3.0
1099,test,27.55,0.16399578614189764,1.758379,0.0,0,2.7458868,47.94,0,1.7463804062690316,5.700877
1100,test,45.88,0.12699286286899894,1.0181152,0.0,0,1.828939,52.22,0,2.729793305956397,3.8078866
1101,test,24.72,0.059619512073909475,0.45307422,0.0,0,1.6310762,37.1,0,2.1625218568087337,3.0
1102,test,27.66,0.14770699021617978,1.5053895,0.0,0,2.6430962,47.47,0,1.441450555411545,5.700877
1103,test,46.75,0.13529520912682658,0.97331756,0.0,0,1.8902764,52.62,0,2.574990947143621,3.8078866
1104,test,25.72,0.08514715258558395,0.48878852,0.0,0,1.5269727,37.4,0,1.7885479516728666,3.0
1105,test,28.31,0.16934342793463095,1.4004749,0.0,0,2.8787987,49.22,0,1.4970657996430525,5.700877
1106,test,40.9,0.15101237292112807,0.90293616,0.0,0,2.0639799,53.3,0,3.3144690446016596,3.8078866
1107,test,26.66,0.0893605579304403,0.5144497,0.0,0,1.509721,37.6,0,1.5816522303850522,3.0
1108,test,27.67,0.17961493010613813,1.4932939,0.0,0,2.8787987,49.3,0,1.3832849025877088,5.700877
1109,test,42.16,0.20032248994169927,0.8658999,0.0,0,2.073518,54.03,0,3.556053847993891,3.8078866
1110,test,28.02,0.11235702574387128,0.5445075,0.0,0,1.501852,39.12,0,1.4594927134807059,3.0
1111,test,30.11,0.1966785044750439,1.494916,0.0,0,2.8671646,49.28,0,1.402562472009076,5.700877
1112,test,42.53,0.25458485077000265,0.7957435,0.0,0,2.1875443,55.1,0,4.414504022000871,3.8078866
1113,test,28.69,0.11013186169002304,0.6098085,0.0,0,1.5351852,40.0,0,1.3737221390160566,3.0
1114,test,31.69,0.3153700312650828,1.818285,0.0,0,3.3680413,50.3,0,1.2927470983013591,9.513149
1115,test,38.5,0.25056325953319336,0.77102476,0.0,0,2.3903031,56.25,0,5.669100620255046,3.8078866
1116,test,27.97,0.11298332681094825,0.6725713,0.0,0,1.4880449,40.7,0,1.4046773948848565,3.0
1117,test,32.28,0.37884414997931204,2.0430372,0.0,0,3.4124243,51.44,0,1.3017105746668025,9.513149
1118,test,32.84,0.23246437401915715,0.87883717,0.0,0,2.6603534,57.8,0,4.6447846443373155,4.609772
1119,test,29.03,0.40137070942205455,0.6723366,0.0,0,1.4959139,39.25,0,1.3500402012467334,3.0
1120,test,33.0,0.470848361850082,2.0207322,0.0,0,3.2458029,51.97,0,1.3605785468997118,9.513149
1121,test,38.88,0.20759067870803347,0.80196875,0.0,0,2.8857563,56.62,0,4.117842404398964,4.609772
1122,test,29.28,0.4231679360236693,0.5947804,0.0,0,1.4761685,38.22,0,1.341355676089381,3.0
1123,test,33.06,0.5451343337761957,1.9364177,0.0,0,3.2124696,52.2,0,1.5493905203888372,9.513149
1124,test,38.94,0.18708823846991932,0.87566525,0.0,0,2.8218496,56.75,0,3.2803332500311364,4.609772
1125,test,29.84,0.4282231016371383,0.5590662,0.0,0,1.3840375,38.3,0,1.3718966060546227,3.0
1126,test,32.38,0.5782885559859606,2.379661,0.0,0,3.79283,51.4,0,2.774416298768947,9.8234415
1127,test,42.1,0.17956905821458116,0.88541263,0.0,0,2.7321386,57.62,0,2.3797748568076136,4.609772
1128,test,29.42,0.42514689168133124,0.57579845,0.0,0,1.3540046,37.97,0,1.3803285478868557,2.5495098
1129,test,31.06,0.5952579657207966,2.4724116,0.0,0,4.1278257,52.1,0,3.9946698133321643,9.8234415
1130,test,41.03,0.10406426981396921,1.0409973,0.0,0,2.8619928,59.75,0,2.629730247872888,4.776243
1131,test,27.53,0.43076257372436344,0.5608507,0.0,0,1.4004864,38.22,0,1.3220243568055177,2.5495098
1132,test,31.53,0.5527236173083627,2.652764,0.0,0,3.961159,53.1,0,4.570567810057734,9.8234415
1133,test,43.1,0.10434056710771308,1.0714378,0.0,0,3.0786498,60.75,0,2.2673866170704544,5.942432
1134,test,26.78,0.4441180253764001,0.5921684,0.0,0,1.3573303,38.47,0,1.1789260599190023,2.5495098
1135,test,33.1,0.5041443840023191,2.6586757,0.0,0,3.8305845,55.44,0,5.218136249227655,9.8234415
1136,test,44.16,0.10154980678077657,1.2130135,0.0,0,3.1720853,61.7,0,2.0062028198824806,5.942432
1137,test,25.58,0.454414307434668,0.67202795,0.0,0,1.2630495,39.28,0,1.1858471948525486,2.5495098
1138,test,36.25,0.39504512442617884,2.6043985,0.0,0,3.841263,57.6,0,5.276380116251356,9.8234415
1139,test,45.78,0.09822346221084305,1.2926359,0.0,0,3.3954709,62.25,0,1.836657236230499,5.942432
1140,test,26.34,0.4519311486698358,0.81085074,0.0,0,1.3259506,39.4,0,1.1755628651634664,2.5495098
1141,test,34.34,0.2725914696143985,2.8188038,0.0,0,4.1214786,59.34,0,3.7816857720951136,9.8234415
1142,test,46.8,0.09370287696721358,1.1261933,0.0,0,3.6282535,62.6,0,1.687204874862063,5.942432
1143,test,26.38,0.4563973652093539,0.8570892,0.0,0,1.353565,39.7,0,1.1756556095765347,2.5495098
1144,test,33.34,0.17815275255073787,2.861325,0.0,0,4.289992,61.38,0,3.4783715635371366,9.8234415
1145,test,47.84,0.08679511795370243,1.1344954,0.0,0,3.7405617,62.78,0,1.5836636575751943,5.942432
1146,test,27.69,0.51541049946905,0.9223901,0.0,0,1.2868981,38.62,0,1.1808006846861911,2.5495098
1147,test,31.89,0.14089909582309895,3.0011578,0.0,0,4.225625,62.3,0,2.7836063664473385,9.8234415
1148,test,47.8,0.08546017961527154,1.3116964,0.0,0,4.088812,63.0,0,1.4331034465161223,8.265138
1149,test,26.2,0.5687992396202513,0.82933474,0.0,0,1.2535648,38.16,0,1.1639056999425992,2.5495098
1150,test,29.88,0.13119727070239423,2.9259186,0.0,0,4.184288,62.12,0,2.388531539298192,9.8234415
1151,test,50.25,0.08602115038199507,1.2989744,0.0,0,4.4484415,62.88,0,1.340967824456121,9.0
1152,test,26.47,0.5443936484626918,0.8849321,0.0,0,1.2387891,37.88,0,1.160798126145471,2.5495098
1153,test,28.92,0.1330960983511828,3.0146675,0.0,0,4.1583843,60.88,0,2.357161376272626,9.8234415
1154,test,48.94,0.1237267513790745,1.5554315,0.0,0,4.62052,62.34,0,1.2344941155646556,9.0
1155,test,24.23,0.544377317562182,0.8478188,0.0,0,1.3095593,37.7,0,1.206683924459547,2.5495098
1156,test,26.38,0.13723418616894162,2.5329185,0.0,0,4.0680876,59.88,0,2.4737241137453756,9.8234415
1157,test,47.88,0.14132709841852856,1.6820432,0.0,0,4.651174,61.9,0,1.2130631306748396,9.0
1158,test,24.19,0.5117720645855499,0.89392984,0.0,0,1.4428927,35.94,0,1.5420277494556782,4.0
1159,test,24.89,0.14614367285000995,2.282057,0.0,0,3.5084138,59.5,0,3.506465968137251,9.8234415
1160,test,48.28,0.13103563958444742,1.6029985,0.0,0,4.6984153,61.25,0,1.2086572780227829,9.0
1161,test,23.33,0.5017503861386621,1.0215225,0.0,0,1.5159373,34.88,0,1.7688937109274432,4.0
1162,test,24.12,0.14261116262998746,2.2841208,0.0,0,3.3714378,58.03,0,7.013013838449258,9.8234415
1163,test,48.9,0.1176744696328759,1.606496,0.0,0,4.692943,60.6,0,1.1809287448051513,9.0
1164,test,21.03,0.4908389741219251,1.0997846,0.0,0,1.4885422,34.06,0,1.9076210961832984,4.0
1165,test,23.62,0.14970739535652572,2.4360397,0.0,0,3.2051408,56.44,0,10.429388380625396,9.8234415
1166,test,41.3,0.09579709945866824,1.6359104,0.0,0,4.539616,59.84,0,1.1850880072014363,9.0
1167,test,20.4,0.2328585265476497,1.2278483,0.0,0,1.5806732,35.88,0,2.7108321035245972,4.0
1168,test,23.3,0.13495653248779127,1.9338577,0.0,0,3.105141,54.94,0,15.975813760867693,9.8234415
1169,test,39.25,0.09907111535161536,1.6218345,0.0,0,4.6165304,60.9,0,1.1813118674639405,9.0
1170,test,19.89,0.19474216146313372,1.2536639,0.0,0,1.5532781,36.72,0,2.8411507375265517,4.0
1171,test,21.7,0.0962147706635222,1.6669325,0.0,0,2.5876815,54.28,0,4.306162225990827,6.3245554
1172,test,35.0,0.12548938215950964,1.5636896,0.0,0,4.519049,60.56,0,1.184165798963446,9.0
1173,test,21.27,0.1910974521521205,1.2501276,0.0,0,1.4304513,36.2,0,3.189738039008631,4.0
1174,test,21.02,0.07696926256903375,1.5911072,0.0,0,2.5876815,54.44,0,4.254122045794222,6.3245554
1175,test,33.2,0.1506469281735366,1.5287513,0.0,0,4.3124366,59.72,0,1.0295873877622275,9.0
1176,test,20.88,0.19098477404357916,1.2019233,0.0,0,1.3383201,36.03,0,4.3548353692045305,4.0
1177,test,19.84,0.0412565293668699,1.5869771,0.0,0,2.7237735,54.53,0,8.012637426199552,6.3245554
1178,test,29.17,0.1319785429112612,1.458955,0.0,0,4.13549,58.38,0,1.0301147542296674,9.0
1179,test,22.58,0.18424409877117887,1.100908,0.0,0,1.3185749,35.12,0,4.368366209669253,4.0
1180,test,17.9,0.04059413964999106,1.6640074,0.0,0,2.6412,54.6,0,13.205995941507211,6.3245554
1181,test,28.52,0.127760686594369,1.3630286,0.0,0,4.1310987,56.44,0,1.026767202228777,9.0
1182,test,23.1,0.1713737040586402,1.0820429,0.0,0,1.5129399,34.78,0,5.349049749173598,4.0
1183,test,14.91,0.0309509612407215,1.4625635,0.0,0,2.5277624,53.44,0,53.621863454798344,6.3245554
1184,test,28.61,0.11524373096433478,1.3921463,0.0,0,4.0701733,54.7,0,1.0224902109583296,9.0
1185,test,22.23,0.1612418804263166,1.1641932,0.0,0,1.4500387,34.7,0,8.53127633094126,4.0
1186,test,15.17,0.04072382677652569,1.4846125,0.0,0,2.3464956,52.56,0,13.805564178264307,5.0249376
1187,test,28.2,0.10909218126564985,1.583061,0.0,0,3.7961884,52.94,0,1.033234110861948,9.0
1188,test,21.9,0.16022902762418376,1.090461,0.0,0,1.4557576,35.16,0,10.592188347527564,4.0
1189,test,15.51,0.03939015556829528,1.3641787,0.0,0,2.2446492,52.44,0,4.421052788718427,5.0249376
1190,test,27.72,0.08636394435872853,1.5823859,0.0,0,3.6838803,51.38,0,1.1877306497830022,9.0
1191,test,19.06,0.1524079389688813,1.090461,0.0,0,1.5557578,35.6,0,33.002561524167696,4.0
1192,test,17.58,0.03994663944370598,1.3409425,0.0,0,2.3191848,52.97,0,2.635361683995997,5.0249376
1193,test,28.61,0.06539404389294615,1.8236811,0.0,0,3.6427732,50.16,0,1.776727653822284,9.0
1194,test,18.9,0.09864649602660934,1.0176336,0.0,0,1.6931946,37.62,0,16.93193517949113,4.0
1195,test,18.64,0.04787842451387894,1.4458847,0.0,0,2.5464566,54.25,0,1.7060837823327972,6.3245554
1196,test,25.98,0.05304634135403825,1.5575209,0.0,0,3.552675,48.9,0,3.7033605945578705,7.648529
1197,test,17.9,0.013163016921338741,1.038095,0.0,0,1.776347,39.16,0,5.013139494334955,4.0
1198,test,20.16,0.04402989809185262,1.4201113,0.0,0,2.8968978,54.44,0,1.4355471460110272,6.670832
1199,test,28.84,0.03755412961579136,1.6425833,0.0,0,3.499234,48.2,0,7.802879613668689,7.648529
1200,test,18.92,0.013715967434652442,1.0302365,0.0,0,1.7055768,39.44,0,3.1732612703939127,4.0
1201,test,21.25,0.04056027791997639,1.6072433,0.0,0,3.092428,55.06,0,1.3799128675213996,6.670832
1202,test,38.62,0.04489636856071895,1.6270897,0.0,0,3.594484,48.28,0,7.838623821972026,7.648529
1203,test,19.2,0.020063713220302065,1.0594026,0.0,0,1.6792802,39.28,0,1.7060280793554325,3.6055512
1204,test,21.06,0.043473089056383765,1.5657991,0.0,0,3.1380773,56.1,0,1.4417046612834008,6.670832
1205,test,40.75,0.08983585761994045,1.7298968,0.0,0,3.5111508,49.0,0,4.646106487033849,7.648529
1206,test,21.7,0.02011015598086647,1.0181088,0.0,0,1.833969,39.88,0,1.3907723854212066,4.1231055
1207,test,21.0,0.05233113378642203,1.3915228,0.0,0,2.9966562,57.62,0,1.521757577688506,6.670832
1208,test,42.12,0.11866711439231718,1.5667341,0.0,0,3.420123,49.72,0,2.932731301241915,7.648529
1209,test,22.55,0.020453906820847065,1.0248333,0.0,0,1.9358997,40.4,0,1.3362512766050483,4.1231055
1210,test,20.78,0.0581130600915393,1.6267296,0.0,0,3.282849,59.5,0,1.9824378605278163,6.670832
1211,test,44.0,0.156596141746222,1.5982084,0.0,0,3.4348989,50.75,0,2.5562806672148373,7.648529
1212,test,22.45,0.020402970812745495,0.9766292,0.0,0,1.8437688,40.9,0,1.276719705896291,4.1231055
1213,test,22.69,0.05782118084482254,1.6009672,0.0,0,3.596241,60.25,0,2.508327025340679,6.670832
1214,test,58.56,0.16252338310165537,1.5188199,0.0,0,3.3625133,50.47,0,2.1275858491579704,7.648529
1215,test,23.77,0.019658156708056006,1.075341,0.0,0,1.963295,40.62,0,1.3406892889796753,4.1231055
1216,test,23.11,0.051078753428964646,1.5822165,0.0,0,3.6588042,60.94,0,2.8144645738550818,6.670832
1217,test,59.06,0.18192625372631113,1.4823827,0.0,0,3.4012558,50.03,0,1.9821550142595301,7.648529
1218,test,23.7,0.022228724066891553,1.0648414,0.0,0,2.0652258,40.75,0,1.5317825170422645,4.1231055
1219,test,24.34,0.057058167908965535,1.5418813,0.0,0,3.4292176,60.84,0,2.853281453094624,6.670832
1220,test,59.72,0.18992229321696957,1.4939381,0.0,0,3.5130591,49.72,0,2.153882388360829,7.648529
1221,test,25.27,0.025640226653733715,1.1576604,0.0,0,2.2263923,40.94,0,1.963614713296702,4.1231055
1222,test,24.67,0.057561484392781775,1.5577126,0.0,0,3.4292173,61.12,0,3.5286351840797154,6.670832
1223,test,62.38,0.19294001213625128,1.5048338,0.0,0,3.5072808,51.0,0,2.1327083963735776,7.648529
1224,test,24.69,0.030248729532057705,1.1688713,0.0,0,2.2572663,41.03,0,2.1742934467895747,4.1231055
1225,test,24.33,0.06735847044878061,1.6018044,0.0,0,3.4504538,61.62,0,4.483672045363789,6.670832
1226,test,65.56,0.19752223799355845,1.6183037,0.0,0,3.3626006,50.7,0,1.8566069016566498,7.648529
1227,test,24.2,0.0287976921612357,1.0524058,0.0,0,2.157182,41.47,0,2.4601126047183297,4.1231055
1228,test,24.42,0.08449328927390592,1.4600735,0.0,0,3.4837868,62.5,0,5.005293358149955,6.670832
1229,test,65.0,0.20603300141825426,1.4279357,0.0,0,3.1437218,50.7,0,1.5307429015038736,7.648529
1230,test,26.39,0.034682735857714274,1.3758613,0.0,0,2.5042834,41.62,0,3.0051399152724003,6.3245554
1231,test,24.75,0.08721138464807542,1.559677,0.0,0,3.5100834,62.78,0,4.111371800838169,6.670832
1232,test,73.75,0.1968901973359536,1.3182547,0.0,0,3.2437215,51.7,0,1.490065248490474,7.648529
1233,test,29.06,0.03623034886059491,1.4887998,0.0,0,2.720511,41.06,0,2.6124427750663295,6.3245554
1234,test,24.08,0.06947057528045175,1.5600945,0.0,0,3.5527537,63.47,0,3.6072746428050912,6.670832
1235,test,80.1,0.17943887785068063,1.2227725,0.0,0,3.3264353,52.88,0,1.4727697240009803,7.648529
1236,test,31.03,0.03757618223744687,1.6988884,0.0,0,3.1702583,41.28,0,2.261267652260082,8.246211
1237,test,22.1,0.0683337208731724,1.4258153,0.0,0,3.4991145,63.5,0,3.768326400115425,6.670832
1238,test,78.8,0.1527689803612528,1.4509943,0.0,0,2.9219427,54.1,0,1.576615798169781,7.648529
1239,test,32.25,0.04374879215934936,1.8813818,0.0,0,3.3611171,40.62,0,1.9517788147640034,8.246211
1240,test,22.56,0.08231852376047283,1.433259,0.0,0,3.2774773,62.28,0,5.332384382962989,6.670832
1241,test,79.75,0.15192582021003953,1.283476,0.0,0,2.4620407,55.5,0,1.9020230910569167,4.776243
1242,test,33.8,0.13061869096789083,1.8425208,0.0,0,3.4152255,38.66,0,1.91650303743497,8.246211
1243,test,23.23,0.08662968893629498,1.2838069,0.0,0,2.9701924,59.75,0,6.7745856462778455,5.700877
1244,test,77.0,0.1483556067517509,1.2922745,0.0,0,2.2384338,57.0,0,2.3846734106948113,4.776243
1245,test,34.44,0.32164975220063324,1.7352215,0.0,0,3.6647866,37.0,0,2.4961407986398463,8.246211
1246,test,23.33,0.12951315929442725,1.2199668,0.0,0,2.8020575,58.12,0,6.79598637804454,5.700877
1247,test,67.5,0.13285369132109068,1.1828282,0.0,0,2.044153,59.06,0,2.626856708469719,4.776243
1248,test,34.25,0.5050047131240432,1.9360536,0.0,0,3.5186973,34.5,0,2.6390229359321538,8.246211
1249,test,24.97,0.1309821787112348,1.2596066,0.0,0,2.8193092,56.84,0,15.70597219329103,5.700877
1250,test,66.25,0.133725758541324,1.4588597,0.0,0,2.2994528,59.5,0,5.518685800447772,6.3294945
1251,test,33.97,0.6001338539047787,1.9881877,0.0,0,3.5125654,32.94,0,2.264731452932682,8.246211
1252,test,27.66,0.1475133797040997,1.070873,0.0,0,2.799564,54.1,0,16.47118317435747,5.700877
1253,test,65.0,0.12831413263437486,1.5436316,0.0,0,2.3408468,59.12,0,5.604596399276442,6.3294945
1254,test,34.66,0.6470147829329277,1.9242742,0.0,0,3.6173532,30.88,0,2.151137992989613,8.246211
1255,test,27.97,0.15959976243480928,1.0292414,0.0,0,2.5328972,51.62,0,7.380500218939951,5.700877
1256,test,66.6,0.1276555562443864,1.603997,0.0,0,2.390629,58.94,0,3.6131441938958986,6.3294945
1257,test,36.97,0.6603176174574139,2.017856,0.0,0,3.9761515,29.94,0,1.9429924348523548,8.246211
1258,test,27.81,0.16061335734860333,0.84475267,0.0,0,2.2273743,50.38,0,3.1819630315913185,4.0
1259,test,54.72,0.122390530550361,1.7342519,0.0,0,2.3336158,58.38,0,3.14268140315853,6.3294945
1260,test,35.9,0.7066555438027025,2.3160357,0.0,0,3.9469218,28.95,0,1.689298453436214,8.246211
1261,test,28.05,0.1397659154551978,0.916084,0.0,0,2.2630765,50.72,0,1.995969100605641,4.0
1262,test,61.03,0.12608579688025706,1.6391103,0.0,0,2.2948732,58.7,0,3.044831648416939,6.3294945
1263,test,0.0,0.7602661041780188,2.4704401,0.0,0,4.166029,30.48,0,1.4848193201912074,8.246211
1264,test,27.8,0.1226078666373598,1.0010041,0.0,0,2.5699775,51.25,0,1.5705148873477393,6.1846585
1265,test,66.8,0.12127804795113759,1.7657983,0.0,0,2.2663448,59.03,0,6.0812401196941845,6.3294945
1266,test,0.0,0.7919039477286696,2.4373798,0.0,0,4.1990685,30.34,0,1.313778032781411,8.246211
1267,test,27.33,0.07851710078303209,1.0891091,0.0,0,2.6359608,52.2,0,1.437559236487121,6.1846585
1268,test,65.56,0.1118036248632404,1.737232,0.0,0,2.3602252,60.56,0,17.173153166616025,6.3294945
1269,test,0.0,0.8081088581851019,2.487517,0.0,0,4.304478,30.42,0,1.2305765278157188,8.246211
1270,test,28.14,0.06443149864072087,1.0804433,0.0,0,2.7632816,52.38,0,1.4042517720440884,6.1846585
1271,test,61.75,0.09672678612279345,1.7964791,0.0,0,2.4965081,60.53,0,6.780695730148109,6.3294945
1272,test,0.0,0.8500658679350122,2.1367786,0.0,0,4.4210153,30.6,0,1.222829125888674,8.246211
1273,test,28.34,0.06254095164387558,1.2040833,0.0,0,3.1474206,52.97,0,1.3439665487270258,7.7620873
1274,test,66.44,0.07101046192365061,1.7579668,0.0,0,2.7380486,62.16,0,4.230499738362628,6.3294945
1275,test,0.0,0.8452659886388578,2.0711458,0.0,0,4.166045,30.36,0,1.2352613825219003,8.246211
